,001-139.99,140-239.99,240-279.99,280-289.99,290-319.99,320-389.99,390-459.99,460-519.99,520-579.99,580-629.99,680-709.99,780-799.99,800-999.99,E878-E879.9,E930-E949.9,V07-V09.99,V10-V19.99,V40-V49.99,V50-V59.99,V87-V87.99,A01,A02,A03,A04,A06,A07,A08,A09,A10,A11,A12,B01,B02,B03,B05,C01,C02,C03,C05,C07,C08,C09,C10,D01,D04,D05,D07,D08,D09,D11,G01,G02,G03,G04,H01,H02,H03,H04,J01,J05,J07,L02,L04,M02,M03,N01,N02,N03,N04,N05,N06,P01,R02,R03,R05,R06,R07,S01,S03,V03,V04,V06,p00-00.99,p01-05.99,p30-34.99,p35-39.99,p42-54.99,p55-59.99,p87-99.99
A11,0.010765994307635194,0.00024749412201460216,0.03563915357010271,0.0060636059893577525,0.006806088355401559,0.011508476673679,0.02549189456750402,0.006434847172379656,0.007177329538423463,0.018067070907065958,0.013983417893825022,0.007672317782452667,0.00692983541640886,0.0012374706100730108,0.0,0.0,0.004702388318277441,0.011755970795693602,0.007177329538423463,0.0,0.011137235490657097,0.01930454151713897,0.016458359113971043,0.00024749412201460216,0.04294023016953347,0.02870931815369385,0.007919811904467269,0.007919811904467269,0.015715876747927238,0.00346491770820443,0.03341170647197129,0.016458359113971043,0.0,0.0346491770820443,0.034896671204058906,0.03093676525182527,0.023759435713401805,0.04949882440292043,0.03229798292290558,0.00346491770820443,0.00012374706100730108,0.0006187353050365054,0.008414800148496474,0.009652270758569484,0.0006187353050365054,0.007919811904467269,0.015839623808934538,0.007919811904467269,0.007919811904467269,0.007919811904467269,0.009528523697562182,0.0,0.008414800148496474,0.013117188466773915,0.0006187353050365054,0.00024749412201460216,0.010642247246627892,0.009404776636554882,0.044425194901621085,0.0,0.0029699294641752257,0.00024749412201460216,0.0,0.0012374706100730108,0.010023511941591387,0.013117188466773915,0.0459101596337087,0.010023511941591387,0.0,0.010518500185620592,0.013364682588788515,0.0003712411830219032,0.0029699294641752257,0.02747184754362084,0.0018562059151095163,0.01608711793094914,0.007919811904467269,0.008538547209503774,0.00804355896547457,0.015839623808934538,0.008167306026481871,0.010147259002598689,0.0007424823660438064,0.0,0.0006187353050365054,0.011137235490657097,0.001732458854102215,0.0013612176710803118,0.0113847296126717
A12,0.010914382731021102,0.0005255073166787938,0.03367289190718732,0.0063869350796345705,0.005901851402700299,0.011035653650254669,0.026113671274961597,0.009984639016897081,0.008246422507882609,0.017907672406823512,0.013582342954159592,0.00654862963861266,0.008044304309159997,0.001212709192335678,0.0,0.00020211819872261298,0.0058614277629557765,0.011237771848977281,0.006427358719379093,0.0,0.01168243188616703,0.01786724876707899,0.01693750505295497,0.001819063788503517,0.04450642735871938,0.025911553076238984,0.007437949712992158,0.007801762470692861,0.013663190233648637,0.010914382731021102,0.024820114803136874,0.020979869027407227,0.0001616945589780904,0.03185382811868381,0.03621958121109225,0.02817527690193225,0.022313849138976473,0.04782116581777023,0.032338911795618076,0.003597703937262511,8.08472794890452e-05,0.0022233001859487426,0.009661249898940901,0.008852777104050448,0.0008488964346349745,0.007437949712992158,0.014875899425984315,0.007437949712992158,0.007437949712992158,0.007437949712992158,0.008610235265583313,0.0,0.007680491551459293,0.011722855525911553,0.000606354596167839,0.00048508367693427115,0.010752688172043012,0.008125151588649042,0.04596167838952219,0.0,0.0028296547821165816,0.00012127091923356779,0.0001616945589780904,0.001212709192335678,0.010388875414342308,0.012733446519524618,0.04406176732152963,0.010388875414342308,0.00020211819872261298,0.012369633761823914,0.013461072034926025,0.00048508367693427115,0.0041232112539413045,0.02409248928773547,0.002102029266715175,0.015037593984962405,0.007437949712992158,0.008044304309159997,0.007842186110437384,0.014875899425984315,0.009863368097663514,0.009297437141240197,0.0010510146333575876,0.0,0.0007276255154014067,0.013178106556714366,0.003921093055218692,0.0017786401487589942,0.017341741450400194
B01,0.013471873880329631,0.0002149767108563239,0.03819419562880688,0.007452525976352562,0.006950913651021139,0.012325331422429238,0.0293801504836976,0.012468649229666786,0.008455750627015406,0.0197778573987818,0.018201361519168756,0.00881404514510928,0.010605517735578645,0.0007165890361877463,0.0,0.0004299534217126478,0.007595843783590111,0.013830168398423505,0.007810820494446435,0.0,0.01189537800071659,0.020781082049444642,0.014905051952705124,0.0027946972411322106,0.04607667502687209,0.02042278753135077,0.005804371193120745,0.007094231458258688,0.017771408097456108,0.009530634181297026,0.037190970978144035,0.014618416338230024,0.00014331780723754928,0.026513794338946614,0.035041203869580796,0.023647438194195628,0.017413113579362236,0.03962737370118237,0.027158724471515586,0.003511286277319957,0.00014331780723754928,0.003511286277319957,0.009602293084915801,0.008312432819777858,0.0010748835542816195,0.005804371193120745,0.01160874238624149,0.005804371193120745,0.005804371193120745,0.005804371193120745,0.007882479398065209,0.0,0.005947689000358295,0.010390541024722321,0.0005732712289501971,0.00035829451809387314,0.012396990326048012,0.008599068434252956,0.04865639555714798,0.0,0.003439627373701182,7.165890361877464e-05,0.0,0.0007165890361877463,0.012110354711572914,0.011393765675385166,0.043855249014690074,0.012110354711572914,0.0004299534217126478,0.011967036904335364,0.01454675743461125,0.0006449301325689717,0.006019347903977069,0.023145825868864208,0.001719813686850591,0.011680401289860266,0.005804371193120745,0.006950913651021139,0.006520960229308492,0.01160874238624149,0.011250447868147617,0.010175564313865997,0.0009315657470440702,0.0,0.0007165890361877463,0.014618416338230024,0.004657828735220351,0.001576495879613042,0.02042278753135077
B02,0.020833333333333332,0.0,0.010416666666666666,0.010416666666666666,0.0,0.010416666666666666,0.041666666666666664,0.020833333333333332,0.0625,0.03125,0.0,0.03125,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.0,0.020833333333333332,0.0,0.041666666666666664,0.020833333333333332,0.0,0.0,0.0625,0.020833333333333332,0.0,0.010416666666666666,0.020833333333333332,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,0.0,0.0,0.07291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.010416666666666666,0.010416666666666666,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333
B03,0.009000594378874077,0.00016982253545045427,0.031926636664685405,0.004670119724887492,0.0059013331069032865,0.011590388044493504,0.0253460134159803,0.007429735925957375,0.006750445784155557,0.016090685233930542,0.010146896493164644,0.0054343211344145366,0.006113611276216354,0.0016982253545045427,0.0,0.0,0.005052220429651015,0.011080920438142142,0.006835357051880785,0.0,0.011123376072004755,0.01558121762757918,0.01808610002547338,0.00016982253545045427,0.04135178738218562,0.030016133140867794,0.008703404941835781,0.009085505646599304,0.013033879595822365,0.011887577481531799,0.03345503948373949,0.01570858452916702,0.0,0.027171605672072684,0.03668166765729813,0.031586991593784496,0.026110214825507346,0.053324276131442645,0.0356627324445954,0.003438906342871699,4.245563386261357e-05,0.0005519232402139764,0.009255328182049757,0.009297783815912371,0.0008491126772522714,0.008703404941835781,0.017406809883671562,0.008703404941835781,0.008703404941835781,0.008703404941835781,0.009255328182049757,0.0,0.00904305001273669,0.012651778891058844,0.0005519232402139764,0.00033964507090090854,0.009679884520675894,0.0084486711386601,0.04402649231553027,0.0,0.0024199711301689736,0.00016982253545045427,0.0,0.0016982253545045427,0.009297783815912371,0.013755625371486797,0.044918060626645155,0.009297783815912371,0.0,0.01142056550904305,0.012948968328097138,0.0005094676063513628,0.002250148594718519,0.02602530355778212,0.0022076929608559055,0.017576632419122017,0.008703404941835781,0.00891568311114885,0.008745860575698395,0.017406809883671562,0.00772692536299567,0.009340239449774985,0.0010189352127027256,0.0,0.0007217457756644307,0.012057400016982254,0.0022076929608559055,0.0018680478899549971,0.013161246497410206
B05,0.010241545893719806,0.0005410628019323671,0.03315942028985507,0.005333333333333333,0.006144927536231884,0.011710144927536232,0.027478260869565216,0.009545893719806763,0.008115942028985508,0.016966183574879227,0.012251207729468598,0.006028985507246377,0.0073816425120772945,0.0015458937198067632,0.0,0.00015458937198067633,0.005294685990338164,0.01178743961352657,0.007265700483091788,0.0,0.011091787439613527,0.016270531400966185,0.01727536231884058,0.001429951690821256,0.04208695652173913,0.02743961352657005,0.007845410628019323,0.008541062801932366,0.0138743961352657,0.010898550724637681,0.034628019323671495,0.01889855072463768,0.00023188405797101448,0.033391304347826084,0.026434782608695653,0.02902415458937198,0.02353623188405797,0.04958454106280193,0.03358454106280193,0.003439613526570048,3.864734299516908e-05,0.0016618357487922706,0.009429951690821257,0.008618357487922706,0.0008888888888888889,0.007845410628019323,0.015690821256038646,0.007845410628019323,0.007845410628019323,0.007845410628019323,0.008463768115942029,0.0,0.008231884057971015,0.011439613526570047,0.0007729468599033816,0.0006183574879227053,0.010357487922705313,0.008193236714975845,0.04618357487922705,0.0,0.0022028985507246378,0.0001932367149758454,0.00015458937198067633,0.0015458937198067632,0.009971014492753623,0.012985507246376812,0.044405797101449276,0.009971014492753623,0.00015458937198067633,0.01221256038647343,0.013140096618357487,0.00046376811594202896,0.0030531400966183576,0.024541062801932367,0.0020096618357487925,0.015845410628019325,0.007845410628019323,0.008193236714975845,0.00803864734299517,0.015690821256038646,0.008695652173913044,0.009391304347826087,0.0010048309178743962,0.0,0.0006570048309178744,0.013024154589371981,0.0038260869565217392,0.0017004830917874397,0.016657004830917876
C01,0.009229573496551053,0.0001457301078402798,0.030651899349072184,0.004469056640435247,0.005440590692703779,0.010492567764500145,0.02399689109103274,0.00684931506849315,0.00728650539201399,0.017196152725153017,0.00956961041484504,0.0061206645292917515,0.0065578548528125915,0.001457301078402798,0.0,0.0,0.0042747498299815405,0.009229573496551053,0.005974934421451472,0.0,0.011366948411541825,0.016370348780724766,0.018021956669581268,0.0003400369182939862,0.04143592732925289,0.029826095404643933,0.008598076362576508,0.008598076362576508,0.01258136597687749,0.01214417565335665,0.03385796172155834,0.016030311862430778,9.71534052268532e-05,0.03614106674438939,0.036481103662683374,0.0228310502283105,0.025794229087729523,0.053482949577382685,0.03546099290780142,0.003740406101233848,0.0001457301078402798,0.0006800738365879724,0.009326726901777908,0.009423880307004761,0.000971534052268532,0.008598076362576508,0.017196152725153017,0.008598076362576508,0.008598076362576508,0.008598076362576508,0.00927815019916448,0.0,0.009083843388710775,0.012678519382104342,0.0008258039444282522,0.0004371903235208394,0.009763917225298747,0.008258039444282522,0.04444768289128534,0.0,0.002768872048965316,0.000242883513067133,0.0,0.001457301078402798,0.009229573496551053,0.014135820460507141,0.044933449917419606,0.009229573496551053,0.0,0.012338482463810356,0.013310016516078889,0.0005829204313611193,0.0025259885358981833,0.025697075682502672,0.00242883513067133,0.017341882832993295,0.008598076362576508,0.009326726901777908,0.008743806470416789,0.017196152725153017,0.008112309336442242,0.009423880307004761,0.0009229573496551054,0.0,0.0009229573496551054,0.01228990576119693,0.002768872048965316,0.0021373749149907703,0.01428155056834742
C02,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.018439977872026555,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.018439977872026555,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
C03,0.008854438831794693,0.00017418568193694478,0.029988968240143993,0.004557858677350055,0.005196539511118853,0.010857574174069557,0.02447308831214074,0.008302850838994368,0.006880334436509319,0.015705742321314522,0.009406026824595019,0.004238518260465656,0.005893282238866632,0.001741856819369448,0.0,5.806189397898159e-05,0.00438367299541311,0.00984149102943738,0.005777158450908669,0.0,0.01132206932590141,0.014776752017650815,0.018812053649190037,0.0005515879928003251,0.04113685188410846,0.03100505138477617,0.008883469778784184,0.008883469778784184,0.010799512280090576,0.011612378795796319,0.03434361028856761,0.01605411368518841,2.9030946989490797e-05,0.03646286941880044,0.03724670498751669,0.03196307263542937,0.026650409336352553,0.04569471056145852,0.03686930267665331,0.003686930267665331,5.806189397898159e-05,0.0010451140916216688,0.009870521976426872,0.009028624513731638,0.0009580212506531963,0.008883469778784184,0.01776693955756837,0.008883469778784184,0.008883469778784184,0.008883469778784184,0.008941531672763165,0.0,0.009231841142658074,0.012367183417523079,0.0006386808337687976,0.00040643325785287115,0.009551181559542472,0.007867386634152006,0.0441560703710155,0.0,0.0019160425013063926,0.00017418568193694478,0.0,0.001741856819369448,0.009144748301689602,0.013905823607966092,0.044533472681878884,0.009144748301689602,5.806189397898159e-05,0.012512338152470534,0.012686523834407479,0.0005225570458108344,0.0022644138651802823,0.025024676304941068,0.0022644138651802823,0.017941125239505314,0.008883469778784184,0.009231841142658074,0.00905765546072113,0.01776693955756837,0.00798351042210997,0.008912500725773674,0.0010741450386111595,0.0,0.000870928409684724,0.011815595424722755,0.003019218486907043,0.0019160425013063926,0.015096092434535215
C05,0.009118145108766445,0.00039077764751856197,0.029525422256958013,0.0046459120316095694,0.004993269940514958,0.010594416221614346,0.023924275975858625,0.008510268768182016,0.007120837132560462,0.015457426946289784,0.009291824063219139,0.0042117146454778345,0.005948504190004776,0.0017367895445269419,0.0,4.341973861317355e-05,0.0042985541227041815,0.00955234249489818,0.005557726542486215,0.0,0.011549650471104164,0.014502192696799966,0.019148104728409537,0.0008249750336502974,0.041900047761712474,0.030697755199513697,0.008901046415700577,0.008901046415700577,0.010247058312708958,0.011332551778038297,0.03473579089053884,0.016456080934392776,8.68394772263471e-05,0.03647258043506578,0.03773175285484781,0.03169640918761669,0.026703139247101732,0.055143068038730404,0.02778863271243107,0.003647258043506578,0.0,0.0011723329425556857,0.010116799096869437,0.008987885892926924,0.0011289132039425122,0.008901046415700577,0.017802092831401155,0.008901046415700577,0.008901046415700577,0.008901046415700577,0.008987885892926924,0.0,0.009248404324605965,0.01237462550475446,0.0006512960791976032,0.0005210368633580826,0.009465503017671833,0.007511614780079024,0.044027614953757975,0.0,0.001910468498979636,0.0001736789544526942,8.68394772263471e-05,0.0017367895445269419,0.009118145108766445,0.013894316356215535,0.04385393599930528,0.009118145108766445,4.341973861317355e-05,0.01259172419782033,0.01272198341365985,0.0006512960791976032,0.0024749251009508924,0.024184794407537666,0.0022578264078850245,0.01797577178585385,0.008901046415700577,0.008944466154313751,0.008901046415700577,0.017802092831401155,0.008249750336502975,0.00868394772263471,0.0010854934653293387,0.0,0.0006947158178107768,0.01237462550475446,0.003343319873214363,0.001910468498979636,0.015327167730450262
C07,0.01381331100879029,0.0004185851820845542,0.01799916282963583,0.0037672666387609877,0.0016743407283382169,0.0058601925491837585,0.017580577647551276,0.006278777731268313,0.0029300962745918793,0.020092088740058602,0.00795311845960653,0.006697362913352867,0.007534533277521975,0.0,0.0,0.0012557555462536626,0.0025115110925073253,0.009208874005860193,0.0008371703641691084,0.0,0.009208874005860193,0.021766429468396818,0.016743407283382167,0.0004185851820845542,0.040184177480117204,0.02804520719966513,0.008371703641691083,0.008371703641691083,0.016324822101297615,0.011720385098367517,0.03725408120552533,0.020510673922143157,0.0004185851820845542,0.03390539974884889,0.03725408120552533,0.032231059020510676,0.025115110925073254,0.053160318124738384,0.03516115529510255,0.0,0.0004185851820845542,0.0025115110925073253,0.010046044370029301,0.010464629552113856,0.0008371703641691084,0.008371703641691083,0.016743407283382167,0.008371703641691083,0.008371703641691083,0.008371703641691083,0.008790288823775638,0.0,0.008371703641691083,0.01590623691921306,0.0012557555462536626,0.0008371703641691084,0.008790288823775638,0.007534533277521975,0.05274173294265383,0.0,0.0046044370029300966,0.0,0.0,0.0,0.008371703641691083,0.011720385098367517,0.046044370029300966,0.008371703641691083,0.0012557555462536626,0.013394725826705735,0.013394725826705735,0.0,0.0008371703641691084,0.024277940560904144,0.0046044370029300966,0.016743407283382167,0.008371703641691083,0.011720385098367517,0.010464629552113856,0.016743407283382167,0.010464629552113856,0.010046044370029301,0.0004185851820845542,0.0,0.0004185851820845542,0.014650481372959398,0.004185851820845542,0.0046044370029300966,0.01297614064462118
C08,0.01282051282051282,0.0,0.038461538461538464,0.0,0.0,0.01282051282051282,0.05128205128205128,0.02564102564102564,0.01282051282051282,0.02564102564102564,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.0,0.02564102564102564,0.0,0.0,0.05128205128205128,0.0,0.0,0.0,0.038461538461538464,0.01282051282051282,0.02564102564102564,0.02564102564102564,0.0,0.01282051282051282,0.01282051282051282,0.038461538461538464,0.0,0.02564102564102564,0.0,0.01282051282051282,0.0,0.01282051282051282,0.01282051282051282,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01282051282051282,0.0,0.01282051282051282,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.0,0.05128205128205128,0.01282051282051282,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0641025641025641,0.01282051282051282,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.01282051282051282,0.01282051282051282,0.0,0.0,0.05128205128205128
C09,0.018231540565177756,0.0018231540565177757,0.03190519598906107,0.013673655423883319,0.0036463081130355514,0.0054694621695533276,0.03190519598906107,0.0300820419325433,0.014585232452142206,0.018231540565177756,0.02643573381950775,0.0036463081130355514,0.01731996353691887,0.0,0.0,0.0027347310847766638,0.0054694621695533276,0.007292616226071103,0.0009115770282588879,0.0,0.016408386508659983,0.019143117593436645,0.016408386508659983,0.010938924339106655,0.061075660893345485,0.009115770282588878,0.0027347310847766638,0.0027347310847766638,0.0027347310847766638,0.004557885141294439,0.05013673655423884,0.044667274384685506,0.0,0.011850501367365542,0.03919781221513218,0.01276207839562443,0.008204193254329991,0.032816773017319965,0.024612579762989972,0.0054694621695533276,0.0009115770282588879,0.0,0.01731996353691887,0.006381039197812215,0.0018231540565177757,0.0027347310847766638,0.0054694621695533276,0.0027347310847766638,0.0027347310847766638,0.0027347310847766638,0.0027347310847766638,0.0,0.0027347310847766638,0.004557885141294439,0.0027347310847766638,0.0018231540565177757,0.014585232452142206,0.0,0.054694621695533276,0.0,0.0,0.0,0.0,0.0,0.01276207839562443,0.010027347310847767,0.0300820419325433,0.01276207839562443,0.0027347310847766638,0.022789425706472195,0.013673655423883319,0.0,0.013673655423883319,0.006381039197812215,0.0018231540565177757,0.006381039197812215,0.0027347310847766638,0.010027347310847767,0.007292616226071103,0.0054694621695533276,0.018231540565177756,0.0054694621695533276,0.0,0.0,0.0009115770282588879,0.016408386508659983,0.018231540565177756,0.0,0.04649042844120328
C10,0.01045992924165513,0.00030764497769573913,0.029995385325334564,0.005691432087371173,0.004922319643131826,0.01015228426395939,0.024919243193354867,0.01076757421935087,0.0075373019535456085,0.015843716351330566,0.010921396708198739,0.004153207198892478,0.007229656975849869,0.0015382248884786955,0.0,0.00046146746654360867,0.0046146746654360865,0.009536994308567913,0.004922319643131826,0.0,0.012151976618981696,0.015228426395939087,0.019227811105983695,0.001999692355022304,0.044608521765882175,0.02799569297031226,0.008152591908937086,0.008152591908937086,0.009383171819720043,0.01045992924165513,0.03676357483464082,0.02061221350561452,0.0,0.03353330256883556,0.03753268727888017,0.029533917858790955,0.02445777572681126,0.05229964620827565,0.03584063990155361,0.0036917397323488694,0.00015382248884786957,0.0029226272881095216,0.0009229349330872173,0.008767881864328565,0.0012305799107829565,0.008152591908937086,0.016305183817874172,0.008152591908937086,0.008152591908937086,0.008152591908937086,0.008152591908937086,0.0,0.008460236886632826,0.011229041685894477,0.0006152899553914783,0.00030764497769573913,0.01015228426395939,0.006614367020458391,0.04522381172127365,0.0,0.001692047377326565,0.00015382248884786957,0.0,0.0015382248884786955,0.009690816797415782,0.013074911552068913,0.04153207198892478,0.009690816797415782,0.00046146746654360867,0.01384402399630826,0.01338255652976465,0.0009229349330872173,0.003845562221196739,0.021996615905245348,0.001999692355022304,0.016459006306722042,0.008152591908937086,0.009383171819720043,0.008921704353176435,0.016305183817874172,0.009383171819720043,0.008460236886632826,0.0009229349330872173,0.0,0.0007691124442393477,0.012921089063221043,0.003845562221196739,0.001692047377326565,0.019689278572527304
D01,0.009778053701691759,0.0003104144032283098,0.03383516995188577,0.005897873661337886,0.00698432407263697,0.011950954524289927,0.027161260282477107,0.00729473847586528,0.008225981685550209,0.017848828185627812,0.011330125717833307,0.0079155672823219,0.00698432407263697,0.0015520720161415489,0.0,0.0004656216048424647,0.006673909669408661,0.011640540121061617,0.0071395312742511255,0.0,0.011485332919447462,0.019245693000155207,0.01614154896787211,0.0003104144032283098,0.04376843085519168,0.026850845879248797,0.007760360080707745,0.007760360080707745,0.013503026540431475,0.012106161725904082,0.03399037715349992,0.01800403538724197,0.0001552072016141549,0.03399037715349992,0.034611205959956544,0.03011019711314605,0.023281080242123234,0.048269439702002176,0.03212789073413006,0.0038801800403538726,0.0001552072016141549,0.0010864504112990843,0.00884681049200683,0.0,0.0007760360080707744,0.007760360080707745,0.01552072016141549,0.007760360080707745,0.007760360080707745,0.007760360080707745,0.009933260903305914,0.0,0.008070774483936055,0.012882197733974856,0.0006208288064566196,0.0003104144032283098,0.009933260903305914,0.008691603290392674,0.04330280925034922,0.0,0.0037249728387397174,0.0001552072016141549,0.0,0.0015520720161415489,0.009467639298463448,0.014434269750116406,0.04516529566971907,0.009467639298463448,0.0004656216048424647,0.011640540121061617,0.012726990532360701,0.0004656216048424647,0.0035697656371255627,0.025764395467949713,0.002017693620984014,0.015675927363029644,0.007760360080707745,0.009002017693620985,0.00853639608877852,0.01552072016141549,0.009312432096849293,0.010088468104920069,0.0010864504112990843,0.0,0.0007760360080707744,0.012261368927518237,0.0023281080242123233,0.0017072792177557038,0.013813440943659785
D04,0.018739352640545145,0.0,0.02385008517887564,0.0017035775127768314,0.0017035775127768314,0.010221465076660987,0.017035775127768313,0.005110732538330494,0.0034071550255536627,0.01192504258943782,0.010221465076660987,0.010221465076660987,0.013628620102214651,0.0,0.0,0.0,0.0017035775127768314,0.0017035775127768314,0.0034071550255536627,0.0,0.017035775127768313,0.008517887563884156,0.022146507666098807,0.0,0.04258943781942078,0.02555366269165247,0.008517887563884156,0.008517887563884156,0.0034071550255536627,0.008517887563884156,0.03577512776831346,0.02555366269165247,0.0,0.034071550255536626,0.039182282793867124,0.034071550255536626,0.02555366269165247,0.056218057921635436,0.044293015332197615,0.0034071550255536627,0.0,0.0034071550255536627,0.013628620102214651,0.008517887563884156,0.0,0.008517887563884156,0.017035775127768313,0.008517887563884156,0.008517887563884156,0.008517887563884156,0.010221465076660987,0.0,0.008517887563884156,0.008517887563884156,0.0034071550255536627,0.0034071550255536627,0.010221465076660987,0.0017035775127768314,0.034071550255536626,0.0,0.0,0.0,0.0,0.0,0.010221465076660987,0.020442930153321975,0.03747870528109029,0.010221465076660987,0.0,0.017035775127768313,0.015332197614991482,0.005110732538330494,0.008517887563884156,0.008517887563884156,0.0,0.017035775127768313,0.008517887563884156,0.008517887563884156,0.008517887563884156,0.017035775127768313,0.008517887563884156,0.010221465076660987,0.0,0.0,0.0,0.018739352640545145,0.013628620102214651,0.0,0.022146507666098807
D05,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.0,0.018439977872026555,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
D07,0.008482389821132214,0.00018439977872026554,0.02931956481652222,0.004241194910566107,0.005163193804167435,0.010879586944495666,0.023787571454914253,0.007560390927530887,0.006453992255209293,0.01530518163378204,0.008482389821132214,0.004056795131845842,0.0053475935828877,0.0018439977872026553,0.0,0.0,0.0044255946892863725,0.009957588050894339,0.005716393140328232,0.0,0.011248386501936198,0.014383182740180711,0.019177576986907616,0.00018439977872026554,0.04075235109717868,0.031901161718605936,0.009219988936013277,0.009219988936013277,0.0106951871657754,0.011801585838096994,0.03392955928452886,0.014936382076341508,0.0,0.037801954637654435,0.0374331550802139,0.032638760833487,0.02765996680803983,0.05642633228840126,0.037801954637654435,0.0036879955744053105,0.0,0.0005531993361607966,0.009773188272174074,0.009219988936013277,0.0009219988936013276,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.0,0.009588788493453808,0.012907984510418587,0.0005531993361607966,0.0003687995574405311,0.009219988936013277,0.007929190484971418,0.04351834777798266,0.0,0.002028397565922921,0.00018439977872026554,0.0,0.0018439977872026553,0.008851189378572745,0.01401438318274018,0.04462474645030426,0.008851189378572745,0.0,0.01198598561681726,0.012539184952978056,0.0005531993361607966,0.0018439977872026553,0.025447169463396643,0.002397197123363452,0.01862437765074682,0.009219988936013277,0.009219988936013277,0.009219988936013277,0.018439977872026555,0.007744790706251153,0.008851189378572745,0.0011063986723215931,0.0,0.0007375991148810622,0.011801585838096994,0.002397197123363452,0.002028397565922921,0.013461183846579385
